"Station","time.code","Deer.det","Coyote.det","start.date","end.date","days.available","days.inactive","days.active","Reservation","X","season","phase"
"MS1151","T13",8,0,2016-07-01,2016-07-10,10,0,10,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1151","T14",6,2,2016-07-11,2016-07-26,16,0,16,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1151","T15",10,3,2016-07-27,2016-08-11,16,0,16,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1151","T16",15,0,2016-08-12,2016-08-27,16,0,16,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1151","T17",6,1,2016-08-28,2016-09-12,16,0,16,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1151","T18",12,0,2016-09-13,2016-09-28,16,0,16,"Mill_Stream_Run",NA,"autumn","summer.forage"
"MS1151","T19",10,2,2016-09-29,2016-10-14,16,0,16,"Mill_Stream_Run",NA,"autumn","rut"
"MS1151","T2",6,0,2017-01-17,2017-02-01,16,5,11,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1151","T20",4,0,2016-10-15,2016-10-30,16,0,16,"Mill_Stream_Run",NA,"autumn","rut"
"MS1151","T21",10,0,2016-10-31,2016-11-15,16,0,16,"Mill_Stream_Run",NA,"autumn","rut"
"MS1151","T22",1,2,2016-11-16,2016-12-01,16,12,4,"Mill_Stream_Run",NA,"autumn","rut"
"MS1151","T23",0,0,2016-12-02,2016-12-17,16,16,0,"Mill_Stream_Run",NA,"autumn","rut"
"MS1151","T24",1,0,2016-12-18,2016-12-31,14,8,6,"Mill_Stream_Run",NA,"winter","rut"
"MS1151","T3",9,0,2017-02-02,2017-02-17,16,0,16,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1151","T4",1,0,2017-02-18,2017-03-05,16,0,16,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1151","T5",2,1,2017-03-06,2017-03-21,16,0,16,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1151","T6",4,1,2017-03-22,2017-04-06,16,0,16,"Mill_Stream_Run",NA,"spring","winter.forage"
"MS1151","T7",10,1,2017-04-07,2017-04-22,16,0,16,"Mill_Stream_Run",NA,"spring","fawning"
"MS1151","T8",6,0,2017-04-23,2017-05-08,16,0,16,"Mill_Stream_Run",NA,"spring","fawning"
"MS1151","T9",5,2,2017-05-09,2017-05-24,16,0,16,"Mill_Stream_Run",NA,"spring","fawning"
"MS1163","T1",2,2,2017-01-01,2017-01-16,16,0,16,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1163","T10",49,4,2017-05-25,2017-06-09,16,0,16,"Mill_Stream_Run",NA,"spring","fawning"
"MS1163","T11",11,5,2017-06-10,2017-06-25,16,0,16,"Mill_Stream_Run",NA,"spring","fawning"
"MS1163","T12",0,0,2017-06-26,2017-06-30,5,0,5,"Mill_Stream_Run",NA,"summer","fawning"
"MS1163","T13",22,0,2016-07-01,2016-07-10,10,0,10,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1163","T14",24,1,2016-07-11,2016-07-26,16,0,16,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1163","T15",20,0,2016-07-27,2016-08-11,16,0,16,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1163","T16",40,1,2016-08-12,2016-08-27,16,0,16,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1163","T17",27,0,2016-08-28,2016-09-12,16,0,16,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1163","T18",24,1,2016-09-13,2016-09-28,16,0,16,"Mill_Stream_Run",NA,"autumn","summer.forage"
"MS1163","T19",9,2,2016-09-29,2016-10-14,16,0,16,"Mill_Stream_Run",NA,"autumn","rut"
"MS1163","T2",11,10,2017-01-17,2017-02-01,16,0,16,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1163","T20",3,2,2016-10-15,2016-10-30,16,0,16,"Mill_Stream_Run",NA,"autumn","rut"
"MS1163","T21",10,0,2016-10-31,2016-11-15,16,0,16,"Mill_Stream_Run",NA,"autumn","rut"
"MS1163","T22",8,2,2016-11-16,2016-12-01,16,0,16,"Mill_Stream_Run",NA,"autumn","rut"
"MS1163","T23",6,0,2016-12-02,2016-12-17,16,0,16,"Mill_Stream_Run",NA,"autumn","rut"
"MS1163","T24",2,0,2016-12-18,2016-12-31,14,0,14,"Mill_Stream_Run",NA,"winter","rut"
"MS1163","T3",5,2,2017-02-02,2017-02-17,16,0,16,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1163","T4",10,0,2017-02-18,2017-03-05,16,0,16,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1163","T5",11,0,2017-03-06,2017-03-21,16,0,16,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1163","T6",9,2,2017-03-22,2017-04-06,16,0,16,"Mill_Stream_Run",NA,"spring","winter.forage"
"MS1163","T7",6,0,2017-04-07,2017-04-22,16,0,16,"Mill_Stream_Run",NA,"spring","fawning"
"MS1163","T8",19,0,2017-04-23,2017-05-08,16,0,16,"Mill_Stream_Run",NA,"spring","fawning"
"MS1163","T9",27,0,2017-05-09,2017-05-24,16,0,16,"Mill_Stream_Run",NA,"spring","fawning"
"MS1167","T1",21,1,2017-01-01,2017-01-16,16,0,16,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1167","T10",14,0,2017-05-25,2017-06-09,16,0,16,"Mill_Stream_Run",NA,"spring","fawning"
"MS1167","T11",4,0,2017-06-10,2017-06-25,16,0,16,"Mill_Stream_Run",NA,"spring","fawning"
"MS1167","T12",0,0,2017-06-26,2017-06-30,5,0,5,"Mill_Stream_Run",NA,"summer","fawning"
"MS1167","T13",13,2,2016-07-01,2016-07-10,10,0,10,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1167","T14",23,2,2016-07-11,2016-07-26,16,0,16,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1167","T15",15,5,2016-07-27,2016-08-11,16,0,16,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1167","T16",11,0,2016-08-12,2016-08-27,16,0,16,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1167","T17",16,3,2016-08-28,2016-09-12,16,0,16,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1167","T18",16,2,2016-09-13,2016-09-28,16,0,16,"Mill_Stream_Run",NA,"autumn","summer.forage"
"MS1167","T19",28,2,2016-09-29,2016-10-14,16,0,16,"Mill_Stream_Run",NA,"autumn","rut"
"MS1167","T2",18,2,2017-01-17,2017-02-01,16,0,16,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1167","T20",22,0,2016-10-15,2016-10-30,16,0,16,"Mill_Stream_Run",NA,"autumn","rut"
"MS1167","T21",48,1,2016-10-31,2016-11-15,16,0,16,"Mill_Stream_Run",NA,"autumn","rut"
"MS1167","T22",27,2,2016-11-16,2016-12-01,16,0,16,"Mill_Stream_Run",NA,"autumn","rut"
"MS1167","T23",35,0,2016-12-02,2016-12-17,16,0,16,"Mill_Stream_Run",NA,"autumn","rut"
"MS1167","T24",29,4,2016-12-18,2016-12-31,14,0,14,"Mill_Stream_Run",NA,"winter","rut"
"MS1167","T3",12,4,2017-02-02,2017-02-17,16,0,16,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1167","T4",13,2,2017-02-18,2017-03-05,16,0,16,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1167","T5",19,0,2017-03-06,2017-03-21,16,0,16,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1167","T6",15,0,2017-03-22,2017-04-06,16,0,16,"Mill_Stream_Run",NA,"spring","winter.forage"
"MS1167","T7",13,3,2017-04-07,2017-04-22,16,0,16,"Mill_Stream_Run",NA,"spring","fawning"
"MS1167","T8",18,2,2017-04-23,2017-05-08,16,0,16,"Mill_Stream_Run",NA,"spring","fawning"
"MS1167","T9",26,2,2017-05-09,2017-05-24,16,0,16,"Mill_Stream_Run",NA,"spring","fawning"
"MS1179","T1",8,0,2017-01-01,2017-01-16,16,0,16,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1179","T10",10,0,2017-05-25,2017-06-09,16,0,16,"Mill_Stream_Run",NA,"spring","fawning"
"MS1179","T11",9,0,2017-06-10,2017-06-25,16,0,16,"Mill_Stream_Run",NA,"spring","fawning"
"MS1179","T12",0,0,2017-06-26,2017-06-30,5,0,5,"Mill_Stream_Run",NA,"summer","fawning"
"MS1179","T13",17,0,2016-07-01,2016-07-10,10,0,10,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1179","T14",17,0,2016-07-11,2016-07-26,16,0,16,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1179","T15",17,0,2016-07-27,2016-08-11,16,0,16,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1179","T16",15,1,2016-08-12,2016-08-27,16,0,16,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1179","T17",42,0,2016-08-28,2016-09-12,16,0,16,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1179","T18",39,0,2016-09-13,2016-09-28,16,0,16,"Mill_Stream_Run",NA,"autumn","summer.forage"
"MS1179","T19",11,0,2016-09-29,2016-10-14,16,0,16,"Mill_Stream_Run",NA,"autumn","rut"
"MS1179","T2",1,0,2017-01-17,2017-02-01,16,0,16,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1179","T20",12,0,2016-10-15,2016-10-30,16,0,16,"Mill_Stream_Run",NA,"autumn","rut"
"MS1179","T21",37,1,2016-10-31,2016-11-15,16,0,16,"Mill_Stream_Run",NA,"autumn","rut"
"MS1179","T22",20,0,2016-11-16,2016-12-01,16,0,16,"Mill_Stream_Run",NA,"autumn","rut"
"MS1179","T23",5,0,2016-12-02,2016-12-17,16,0,16,"Mill_Stream_Run",NA,"autumn","rut"
"MS1179","T24",8,0,2016-12-18,2016-12-31,14,0,14,"Mill_Stream_Run",NA,"winter","rut"
"MS1179","T3",2,1,2017-02-02,2017-02-17,16,0,16,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1179","T4",9,0,2017-02-18,2017-03-05,16,0,16,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1179","T5",5,0,2017-03-06,2017-03-21,16,0,16,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1179","T6",13,0,2017-03-22,2017-04-06,16,0,16,"Mill_Stream_Run",NA,"spring","winter.forage"
"MS1179","T7",8,0,2017-04-07,2017-04-22,16,0,16,"Mill_Stream_Run",NA,"spring","fawning"
"MS1179","T8",30,0,2017-04-23,2017-05-08,16,0,16,"Mill_Stream_Run",NA,"spring","fawning"
"MS1179","T9",20,0,2017-05-09,2017-05-24,16,0,16,"Mill_Stream_Run",NA,"spring","fawning"
"MS1190","T1",21,0,2017-01-01,2017-01-16,16,0,16,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1190","T10",24,0,2017-05-25,2017-06-09,16,0,16,"Mill_Stream_Run",NA,"spring","fawning"
"MS1190","T11",5,0,2017-06-10,2017-06-25,16,0,16,"Mill_Stream_Run",NA,"spring","fawning"
"MS1190","T12",3,0,2017-06-26,2017-06-30,5,0,5,"Mill_Stream_Run",NA,"summer","fawning"
"MS1190","T13",13,0,2016-07-01,2016-07-10,10,0,10,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1190","T14",12,0,2016-07-11,2016-07-26,16,0,16,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1190","T15",18,0,2016-07-27,2016-08-11,16,0,16,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1190","T16",9,0,2016-08-12,2016-08-27,16,0,16,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1190","T17",31,1,2016-08-28,2016-09-12,16,0,16,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1190","T18",16,1,2016-09-13,2016-09-28,16,0,16,"Mill_Stream_Run",NA,"autumn","summer.forage"
"MS1190","T19",22,0,2016-09-29,2016-10-14,16,0,16,"Mill_Stream_Run",NA,"autumn","rut"
"MS1190","T2",20,1,2017-01-17,2017-02-01,16,0,16,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1190","T20",28,0,2016-10-15,2016-10-30,16,0,16,"Mill_Stream_Run",NA,"autumn","rut"
"MS1190","T21",61,1,2016-10-31,2016-11-15,16,0,16,"Mill_Stream_Run",NA,"autumn","rut"
"MS1190","T22",39,0,2016-11-16,2016-12-01,16,0,16,"Mill_Stream_Run",NA,"autumn","rut"
"MS1190","T23",18,3,2016-12-02,2016-12-17,16,0,16,"Mill_Stream_Run",NA,"autumn","rut"
"MS1190","T24",10,0,2016-12-18,2016-12-31,14,0,14,"Mill_Stream_Run",NA,"winter","rut"
"MS1190","T3",13,0,2017-02-02,2017-02-17,16,0,16,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1190","T4",27,0,2017-02-18,2017-03-05,16,0,16,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1190","T5",23,1,2017-03-06,2017-03-21,16,0,16,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1190","T6",19,0,2017-03-22,2017-04-06,16,0,16,"Mill_Stream_Run",NA,"spring","winter.forage"
"MS1190","T7",1,0,2017-04-07,2017-04-22,16,0,16,"Mill_Stream_Run",NA,"spring","fawning"
"MS1190","T8",24,1,2017-04-23,2017-05-08,16,0,16,"Mill_Stream_Run",NA,"spring","fawning"
"MS1190","T9",24,0,2017-05-09,2017-05-24,16,0,16,"Mill_Stream_Run",NA,"spring","fawning"
"MS1199","T1",3,1,2017-01-01,2017-01-16,16,0,16,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1199","T10",16,0,2017-05-25,2017-06-09,16,0,16,"Mill_Stream_Run",NA,"spring","fawning"
"MS1199","T11",4,0,2017-06-10,2017-06-25,16,0,16,"Mill_Stream_Run",NA,"spring","fawning"
"MS1199","T12",0,0,2017-06-26,2017-06-30,5,0,5,"Mill_Stream_Run",NA,"summer","fawning"
"MS1199","T13",3,0,2016-07-01,2016-07-10,10,0,10,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1199","T14",10,0,2016-07-11,2016-07-26,16,0,16,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1199","T15",4,2,2016-07-27,2016-08-11,16,0,16,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1199","T16",8,2,2016-08-12,2016-08-27,16,0,16,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1199","T17",7,0,2016-08-28,2016-09-12,16,0,16,"Mill_Stream_Run",NA,"summer","summer.forage"
"MS1199","T18",10,0,2016-09-13,2016-09-28,16,0,16,"Mill_Stream_Run",NA,"autumn","summer.forage"
"MS1199","T19",13,1,2016-09-29,2016-10-14,16,0,16,"Mill_Stream_Run",NA,"autumn","rut"
"MS1199","T2",6,1,2017-01-17,2017-02-01,16,0,16,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1199","T20",7,0,2016-10-15,2016-10-30,16,0,16,"Mill_Stream_Run",NA,"autumn","rut"
"MS1199","T21",32,0,2016-10-31,2016-11-15,16,0,16,"Mill_Stream_Run",NA,"autumn","rut"
"MS1199","T22",28,0,2016-11-16,2016-12-01,16,0,16,"Mill_Stream_Run",NA,"autumn","rut"
"MS1199","T23",20,1,2016-12-02,2016-12-17,16,0,16,"Mill_Stream_Run",NA,"autumn","rut"
"MS1199","T24",5,4,2016-12-18,2016-12-31,14,0,14,"Mill_Stream_Run",NA,"winter","rut"
"MS1199","T3",8,2,2017-02-02,2017-02-17,16,0,16,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1199","T4",4,2,2017-02-18,2017-03-05,16,0,16,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1199","T5",8,2,2017-03-06,2017-03-21,16,0,16,"Mill_Stream_Run",NA,"winter","winter.forage"
"MS1199","T6",10,2,2017-03-22,2017-04-06,16,0,16,"Mill_Stream_Run",NA,"spring","winter.forage"
"MS1199","T7",11,3,2017-04-07,2017-04-22,16,0,16,"Mill_Stream_Run",NA,"spring","fawning"
"MS1199","T8",17,1,2017-04-23,2017-05-08,16,0,16,"Mill_Stream_Run",NA,"spring","fawning"
"MS1199","T9",6,0,2017-05-09,2017-05-24,16,0,16,"Mill_Stream_Run",NA,"spring","fawning"
"NC1001","T1",1,0,2017-01-01,2017-01-16,16,0,16,"North_Chagrin",NA,"winter","winter.forage"
"NC1001","T10",3,0,2017-05-25,2017-06-09,16,0,16,"North_Chagrin",NA,"spring","fawning"
"NC1001","T11",0,0,2017-06-10,2017-06-25,16,0,16,"North_Chagrin",NA,"spring","fawning"
"NC1001","T12",0,0,2017-06-26,2017-06-30,5,0,5,"North_Chagrin",NA,"summer","fawning"
"NC1001","T13",1,0,2016-07-01,2016-07-10,10,0,10,"North_Chagrin",NA,"summer","summer.forage"
"NC1001","T14",0,0,2016-07-11,2016-07-26,16,0,16,"North_Chagrin",NA,"summer","summer.forage"
"NC1001","T15",0,0,2016-07-27,2016-08-11,16,0,16,"North_Chagrin",NA,"summer","summer.forage"
"NC1001","T16",4,0,2016-08-12,2016-08-27,16,0,16,"North_Chagrin",NA,"summer","summer.forage"
"NC1001","T17",2,0,2016-08-28,2016-09-12,16,0,16,"North_Chagrin",NA,"summer","summer.forage"
"NC1001","T18",1,0,2016-09-13,2016-09-28,16,0,16,"North_Chagrin",NA,"autumn","summer.forage"
"NC1001","T19",5,0,2016-09-29,2016-10-14,16,0,16,"North_Chagrin",NA,"autumn","rut"
"NC1001","T2",1,0,2017-01-17,2017-02-01,16,0,16,"North_Chagrin",NA,"winter","winter.forage"
"NC1001","T20",2,4,2016-10-15,2016-10-30,16,0,16,"North_Chagrin",NA,"autumn","rut"
"NC1001","T21",1,0,2016-10-31,2016-11-15,16,0,16,"North_Chagrin",NA,"autumn","rut"
"NC1001","T22",0,0,2016-11-16,2016-12-01,16,0,16,"North_Chagrin",NA,"autumn","rut"
"NC1001","T23",0,0,2016-12-02,2016-12-17,16,0,16,"North_Chagrin",NA,"autumn","rut"
"NC1001","T24",1,4,2016-12-18,2016-12-31,14,0,14,"North_Chagrin",NA,"winter","rut"
"NC1001","T3",2,0,2017-02-02,2017-02-17,16,0,16,"North_Chagrin",NA,"winter","winter.forage"
"NC1001","T4",0,0,2017-02-18,2017-03-05,16,0,16,"North_Chagrin",NA,"winter","winter.forage"
"NC1001","T5",0,0,2017-03-06,2017-03-21,16,0,16,"North_Chagrin",NA,"winter","winter.forage"
"NC1001","T6",1,0,2017-03-22,2017-04-06,16,0,16,"North_Chagrin",NA,"spring","winter.forage"
"NC1001","T7",0,0,2017-04-07,2017-04-22,16,0,16,"North_Chagrin",NA,"spring","fawning"
"NC1001","T8",0,0,2017-04-23,2017-05-08,16,0,16,"North_Chagrin",NA,"spring","fawning"
"NC1001","T9",1,0,2017-05-09,2017-05-24,16,0,16,"North_Chagrin",NA,"spring","fawning"
"NC1012","T1",2,2,2017-01-01,2017-01-16,16,0,16,"North_Chagrin",NA,"winter","winter.forage"
"NC1012","T10",1,0,2017-05-25,2017-06-09,16,0,16,"North_Chagrin",NA,"spring","fawning"
"NC1012","T11",0,0,2017-06-10,2017-06-25,16,0,16,"North_Chagrin",NA,"spring","fawning"
"NC1012","T12",0,1,2017-06-26,2017-06-30,5,0,5,"North_Chagrin",NA,"summer","fawning"
"NC1012","T13",3,0,2016-07-01,2016-07-10,10,0,10,"North_Chagrin",NA,"summer","summer.forage"
"NC1012","T14",5,0,2016-07-11,2016-07-26,16,0,16,"North_Chagrin",NA,"summer","summer.forage"
"NC1012","T15",1,0,2016-07-27,2016-08-11,16,0,16,"North_Chagrin",NA,"summer","summer.forage"
"NC1012","T16",2,0,2016-08-12,2016-08-27,16,0,16,"North_Chagrin",NA,"summer","summer.forage"
"NC1012","T17",0,0,2016-08-28,2016-09-12,16,0,16,"North_Chagrin",NA,"summer","summer.forage"
"NC1012","T18",0,0,2016-09-13,2016-09-28,16,0,16,"North_Chagrin",NA,"autumn","summer.forage"
"NC1012","T19",12,0,2016-09-29,2016-10-14,16,0,16,"North_Chagrin",NA,"autumn","rut"
"NC1012","T2",2,0,2017-01-17,2017-02-01,16,0,16,"North_Chagrin",NA,"winter","winter.forage"
"NC1012","T20",9,0,2016-10-15,2016-10-30,16,0,16,"North_Chagrin",NA,"autumn","rut"
"NC1012","T21",3,0,2016-10-31,2016-11-15,16,0,16,"North_Chagrin",NA,"autumn","rut"
"NC1012","T22",3,1,2016-11-16,2016-12-01,16,0,16,"North_Chagrin",NA,"autumn","rut"
"NC1012","T23",0,1,2016-12-02,2016-12-17,16,0,16,"North_Chagrin",NA,"autumn","rut"
"NC1012","T24",0,0,2016-12-18,2016-12-31,14,0,14,"North_Chagrin",NA,"winter","rut"
"NC1012","T3",3,0,2017-02-02,2017-02-17,16,0,16,"North_Chagrin",NA,"winter","winter.forage"
"NC1012","T4",1,0,2017-02-18,2017-03-05,16,0,16,"North_Chagrin",NA,"winter","winter.forage"
"NC1012","T5",2,0,2017-03-06,2017-03-21,16,0,16,"North_Chagrin",NA,"winter","winter.forage"
"NC1012","T6",2,0,2017-03-22,2017-04-06,16,0,16,"North_Chagrin",NA,"spring","winter.forage"
"NC1012","T7",3,0,2017-04-07,2017-04-22,16,0,16,"North_Chagrin",NA,"spring","fawning"
"NC1012","T8",2,0,2017-04-23,2017-05-08,16,0,16,"North_Chagrin",NA,"spring","fawning"
"NC1012","T9",4,0,2017-05-09,2017-05-24,16,0,16,"North_Chagrin",NA,"spring","fawning"
"NC1017","T1",0,0,2017-01-01,2017-01-16,16,0,16,"North_Chagrin",NA,"winter","winter.forage"
"NC1017","T10",0,0,2017-05-25,2017-06-09,16,0,16,"North_Chagrin",NA,"spring","fawning"
"NC1017","T11",0,1,2017-06-10,2017-06-25,16,0,16,"North_Chagrin",NA,"spring","fawning"
"NC1017","T12",0,0,2017-06-26,2017-06-30,5,0,5,"North_Chagrin",NA,"summer","fawning"
"NC1017","T13",0,0,2016-07-01,2016-07-10,10,0,10,"North_Chagrin",NA,"summer","summer.forage"
"NC1017","T14",0,0,2016-07-11,2016-07-26,16,0,16,"North_Chagrin",NA,"summer","summer.forage"
"NC1017","T15",0,0,2016-07-27,2016-08-11,16,0,16,"North_Chagrin",NA,"summer","summer.forage"
"NC1017","T16",0,0,2016-08-12,2016-08-27,16,0,16,"North_Chagrin",NA,"summer","summer.forage"
"NC1017","T17",0,0,2016-08-28,2016-09-12,16,0,16,"North_Chagrin",NA,"summer","summer.forage"
"NC1017","T18",0,1,2016-09-13,2016-09-28,16,0,16,"North_Chagrin",NA,"autumn","summer.forage"
"NC1017","T19",0,0,2016-09-29,2016-10-14,16,0,16,"North_Chagrin",NA,"autumn","rut"
"NC1017","T2",0,1,2017-01-17,2017-02-01,16,0,16,"North_Chagrin",NA,"winter","winter.forage"
"NC1017","T20",0,0,2016-10-15,2016-10-30,16,0,16,"North_Chagrin",NA,"autumn","rut"
"NC1017","T21",0,0,2016-10-31,2016-11-15,16,0,16,"North_Chagrin",NA,"autumn","rut"
"NC1017","T22",0,0,2016-11-16,2016-12-01,16,0,16,"North_Chagrin",NA,"autumn","rut"
"NC1017","T23",0,0,2016-12-02,2016-12-17,16,0,16,"North_Chagrin",NA,"autumn","rut"
"NC1017","T24",0,0,2016-12-18,2016-12-31,14,0,14,"North_Chagrin",NA,"winter","rut"
"NC1017","T3",0,0,2017-02-02,2017-02-17,16,0,16,"North_Chagrin",NA,"winter","winter.forage"
"NC1017","T4",0,0,2017-02-18,2017-03-05,16,0,16,"North_Chagrin",NA,"winter","winter.forage"
"NC1017","T5",0,0,2017-03-06,2017-03-21,16,0,16,"North_Chagrin",NA,"winter","winter.forage"
"NC1017","T6",0,0,2017-03-22,2017-04-06,16,0,16,"North_Chagrin",NA,"spring","winter.forage"
"NC1017","T7",0,0,2017-04-07,2017-04-22,16,0,16,"North_Chagrin",NA,"spring","fawning"
"NC1017","T8",0,0,2017-04-23,2017-05-08,16,0,16,"North_Chagrin",NA,"spring","fawning"
"NC1017","T9",0,0,2017-05-09,2017-05-24,16,0,16,"North_Chagrin",NA,"spring","fawning"
"NC1028","T1",1,1,2017-01-01,2017-01-16,16,0,16,"North_Chagrin",NA,"winter","winter.forage"
"NC1028","T10",4,0,2017-05-25,2017-06-09,16,0,16,"North_Chagrin",NA,"spring","fawning"
"NC1028","T11",1,0,2017-06-10,2017-06-25,16,0,16,"North_Chagrin",NA,"spring","fawning"
"NC1028","T12",0,0,2017-06-26,2017-06-30,5,0,5,"North_Chagrin",NA,"summer","fawning"
"NC1028","T13",1,0,2016-07-01,2016-07-10,10,0,10,"North_Chagrin",NA,"summer","summer.forage"
"NC1028","T14",6,0,2016-07-11,2016-07-26,16,0,16,"North_Chagrin",NA,"summer","summer.forage"
"NC1028","T15",6,2,2016-07-27,2016-08-11,16,0,16,"North_Chagrin",NA,"summer","summer.forage"
"NC1028","T16",1,5,2016-08-12,2016-08-27,16,0,16,"North_Chagrin",NA,"summer","summer.forage"
"NC1028","T17",8,1,2016-08-28,2016-09-12,16,0,16,"North_Chagrin",NA,"summer","summer.forage"
"NC1028","T18",3,7,2016-09-13,2016-09-28,16,0,16,"North_Chagrin",NA,"autumn","summer.forage"
"NC1028","T19",6,5,2016-09-29,2016-10-14,16,0,16,"North_Chagrin",NA,"autumn","rut"
"NC1028","T2",1,0,2017-01-17,2017-02-01,16,0,16,"North_Chagrin",NA,"winter","winter.forage"
"NC1028","T20",9,1,2016-10-15,2016-10-30,16,0,16,"North_Chagrin",NA,"autumn","rut"
"NC1028","T21",12,0,2016-10-31,2016-11-15,16,0,16,"North_Chagrin",NA,"autumn","rut"
"NC1028","T22",5,0,2016-11-16,2016-12-01,16,0,16,"North_Chagrin",NA,"autumn","rut"
"NC1028","T23",3,0,2016-12-02,2016-12-17,16,0,16,"North_Chagrin",NA,"autumn","rut"
"NC1028","T24",2,1,2016-12-18,2016-12-31,14,0,14,"North_Chagrin",NA,"winter","rut"
"NC1028","T3",0,0,2017-02-02,2017-02-17,16,0,16,"North_Chagrin",NA,"winter","winter.forage"
"NC1028","T4",3,0,2017-02-18,2017-03-05,16,0,16,"North_Chagrin",NA,"winter","winter.forage"
"NC1028","T5",0,1,2017-03-06,2017-03-21,16,0,16,"North_Chagrin",NA,"winter","winter.forage"
"NC1028","T6",1,0,2017-03-22,2017-04-06,16,0,16,"North_Chagrin",NA,"spring","winter.forage"
"NC1028","T7",2,1,2017-04-07,2017-04-22,16,0,16,"North_Chagrin",NA,"spring","fawning"
"NC1028","T8",1,0,2017-04-23,2017-05-08,16,0,16,"North_Chagrin",NA,"spring","fawning"
"NC1028","T9",6,0,2017-05-09,2017-05-24,16,0,16,"North_Chagrin",NA,"spring","fawning"
"NC1033","T1",0,0,2017-01-01,2017-01-16,16,0,16,"North_Chagrin",NA,"winter","winter.forage"
"NC1033","T10",4,1,2017-05-25,2017-06-09,16,0,16,"North_Chagrin",NA,"spring","fawning"
"NC1033","T11",0,0,2017-06-10,2017-06-25,16,0,16,"North_Chagrin",NA,"spring","fawning"
"NC1033","T12",0,0,2017-06-26,2017-06-30,5,0,5,"North_Chagrin",NA,"summer","fawning"
"NC1033","T13",0,0,2016-07-01,2016-07-10,10,0,10,"North_Chagrin",NA,"summer","summer.forage"
"NC1033","T14",1,0,2016-07-11,2016-07-26,16,0,16,"North_Chagrin",NA,"summer","summer.forage"
"NC1033","T15",1,0,2016-07-27,2016-08-11,16,0,16,"North_Chagrin",NA,"summer","summer.forage"
"NC1033","T16",2,0,2016-08-12,2016-08-27,16,0,16,"North_Chagrin",NA,"summer","summer.forage"
"NC1033","T17",1,0,2016-08-28,2016-09-12,16,0,16,"North_Chagrin",NA,"summer","summer.forage"
